# Source: http://www.eso.org/observing/etc/doc/vlti/baseline/baselinedata.txt
#
#   Longitude: -70.40479659 degrees
#    Latitude: -24.62794830 degrees
#
# This list holds baseline lengths in meters, and position angles in degrees
# East of North (so they are *not* the "platform coordinates" (p,q), but
# already the much more useful E-W coordinates!
#
# name ; B[m]     ; PA [deg]
C1G2  ;   62.485  ;   31.203    ;    0.
C1H0  ;   81.602  ;   59.706    ;    0.
C1I1  ;   91.213  ;   86.262    ;    0.
C1J1  ;  104.324  ;   75.404    ;    0.
C1J2  ;  108.827  ;   88.113    ;    0.
C1J3  ;  126.510  ;   36.323    ;    0.
C1J4  ;  136.251  ;   30.783    ;    0.
C1J5  ;  152.851  ;   23.900    ;    0.
C1J6  ;  171.219  ;   18.426    ;    0.
C1K0  ;  113.142  ;   62.884    ;    0.
C1L0  ;  121.086  ;   63.417    ;    0.
C1M0  ;  129.012  ;   63.887    ;    0.
C1U1  ;   48.011  ;  -18.982    ;    0.
C1U2  ;   96.675  ;    5.458    ;    0.
C1U3  ;  137.626  ;   16.559    ;    0.
C1U4  ;  146.868  ;   41.655    ;    0.
C2D0  ;   28.857  ;   14.718    ;    0.
C2D1  ;   17.897  ;   97.552    ;    0.
C2D2  ;   28.845  ;  127.298    ;    0.
C2E0  ;   40.012  ;   34.154    ;    0.
C2G0  ;   53.683  ;   44.458    ;    0.
C2G1  ;   62.493  ;  110.802    ;    0.
C2G2  ;   67.891  ;   26.005    ;    0.
C2H0  ;   83.542  ;   54.312    ;    0.
C2I1  ;   89.442  ;   81.307    ;    0.
C2J1  ;  104.018  ;   71.001    ;    0.
C2J2  ;  106.748  ;   84.001    ;    0.
C2J3  ;  131.233  ;   33.447    ;    0.
C2J4  ;  141.556  ;   28.308    ;    0.
C2J5  ;  158.812  ;   21.934    ;    0.
C2J6  ;  177.647  ;   16.857    ;    0.
C2K0  ;  114.549  ;   58.915    ;    0.
C2L0  ;  122.403  ;   59.699    ;    0.
C2M0  ;  130.249  ;   60.389    ;    0.
C2U1  ;   56.019  ;  -18.982    ;    0.
C2U2  ;  104.018  ;    3.633    ;    0.
C2U3  ;  144.217  ;   14.709    ;    0.
C2U4  ;  150.955  ;   39.005    ;    0.
C3D0  ;   35.781  ;    7.600    ;    0.
C3D1  ;   16.012  ;   71.034    ;    0.
C3D2  ;   22.637  ;  115.998    ;    0.
C3E0  ;   45.260  ;   26.033    ;    0.
C3G0  ;   57.701  ;   37.342    ;    0.
C3G1  ;   57.707  ;  104.694    ;    0.
C3G2  ;   73.760  ;   21.612    ;    0.
C3H0  ;   86.180  ;   49.217    ;    0.
C3I1  ;   88.365  ;   76.202    ;    0.
C3J1  ;  104.327  ;   66.608    ;    0.
C3J2  ;  105.241  ;   79.758    ;    0.
C3J3  ;  136.253  ;   30.783    ;    0.
C3J4  ;  147.093  ;   26.020    ;    0.
C3J5  ;  164.933  ;   20.115    ;    0.
C3J6  ;  184.184  ;   15.401    ;    0.
C3K0  ;  116.487  ;   55.069    ;    0.
C3L0  ;  124.219  ;   56.082    ;    0.
C3M0  ;  131.956  ;   56.977    ;    0.
C3U1  ;   64.010  ;  -18.982    ;    0.
C3U2  ;  111.437  ;    2.053    ;    0.
C3U3  ;  150.931  ;   13.026    ;    0.
C3U4  ;  155.339  ;   36.505    ;    0.
D0E0  ;   16.001  ;   71.030    ;    0.
D0G0  ;   32.007  ;   71.025    ;    0.
D0G1  ;   71.557  ;  134.443    ;    0.
D0G2  ;   39.993  ;   34.123    ;    0.
D0H0  ;   64.005  ;   71.012    ;    0.
D0I1  ;   82.350  ;  100.065    ;    0.
D0J1  ;   91.215  ;   86.258    ;    0.
D0J2  ;  100.242  ;   99.621    ;    0.
D0J3  ;  104.317  ;   38.543    ;    0.
D0J4  ;  113.709  ;   31.727    ;    0.
D0J5  ;  130.234  ;   23.529    ;    0.
D0J6  ;  148.814  ;   17.271    ;    0.
D0K0  ;   95.992  ;   71.012    ;    0.
D0L0  ;  104.011  ;   71.008    ;    0.
D0M0  ;  112.003  ;   71.010    ;    0.
D0U1  ;   35.792  ;  -45.555    ;    0.
D0U2  ;   75.903  ;   -0.559    ;    0.
D0U3  ;  115.360  ;   14.707    ;    0.
D0U4  ;  125.216  ;   44.444    ;    0.
D1E0  ;   35.777  ;    7.583    ;    0.
D1G0  ;   45.258  ;   26.024    ;    0.
D1G1  ;   45.258  ;  116.003    ;    0.
D1G2  ;   64.501  ;   10.744    ;    0.
D1H0  ;   71.562  ;   44.447    ;    0.
D1I1  ;   72.432  ;   77.343    ;    0.
D1J1  ;   88.371  ;   65.807    ;    0.
D1J2  ;   89.447  ;   81.314    ;    0.
D1J3  ;  124.463  ;   26.014    ;    0.
D1J4  ;  136.245  ;   21.252    ;    0.
D1J5  ;  155.337  ;   15.526    ;    0.
D1J6  ;  175.643  ;   11.085    ;    0.
D1K0  ;  101.188  ;   52.575    ;    0.
D1L0  ;  108.827  ;   53.906    ;    0.
D1M0  ;  116.489  ;   55.064    ;    0.
D1U1  ;   65.987  ;  -33.026    ;    0.
D1U2  ;  106.746  ;   -5.996    ;    0.
D1U3  ;  143.093  ;    7.580    ;    0.
D1U4  ;  142.437  ;   32.852    ;    0.
D2E0  ;   50.593  ;   -0.547    ;    0.
D2G0  ;   57.688  ;   14.715    ;    0.
D2G1  ;   35.785  ;   97.571    ;    0.
D2G2  ;   78.793  ;    4.966    ;    0.
D2H0  ;   80.007  ;   34.145    ;    0.
D2I1  ;   72.436  ;   64.663    ;    0.
D2J1  ;   91.225  ;   55.750    ;    0.
D2J2  ;   88.006  ;   71.011    ;    0.
D2J3  ;  136.245  ;   21.252    ;    0.
D2J4  ;  148.816  ;   17.271    ;    0.
D2J5  ;  168.762  ;   12.447    ;    0.
D2J6  ;  189.657  ;    8.663    ;    0.
D2K0  ;  107.327  ;   44.446    ;    0.
D2L0  ;  114.558  ;   46.237    ;    0.
D2M0  ;  121.860  ;   47.813    ;    0.
D2U1  ;   81.598  ;  -30.299    ;    0.
D2U2  ;  122.386  ;   -7.680    ;    0.
D2U3  ;  157.564  ;    4.978    ;    0.
D2U4  ;  152.841  ;   28.131    ;    0.
E0G0  ;   16.006  ;   71.020    ;    0.
E0G1  ;   65.966  ;  146.971    ;    0.
E0G2  ;   28.846  ;   14.665    ;    0.
E0H0  ;   48.004  ;   71.005    ;    0.
E0I1  ;   68.799  ;  106.546    ;    0.
E0J1  ;   75.892  ;   89.433    ;    0.
E0J2  ;   86.531  ;  104.698    ;    0.
E0J3  ;   91.225  ;   33.137    ;    0.
E0J4  ;  101.833  ;   26.014    ;    0.
E0J5  ;  120.005  ;   17.887    ;    0.
E0J6  ;  139.951  ;   11.980    ;    0.
E0K0  ;   79.991  ;   71.009    ;    0.
E0L0  ;   88.010  ;   71.004    ;    0.
E0M0  ;   96.002  ;   71.006    ;    0.
E0U1  ;   45.274  ;  -63.980    ;    0.
E0U2  ;   72.458  ;  -12.654    ;    0.
E0U3  ;  107.317  ;    7.579    ;    0.
E0U4  ;  111.138  ;   40.750    ;    0.
G0H0  ;   31.998  ;   70.998    ;    0.
G0I1  ;   56.543  ;  116.013    ;    0.
G0J1  ;   60.915  ;   94.193    ;    0.
G0J2  ;   73.748  ;  111.611    ;    0.
G0J3  ;   79.205  ;   26.009    ;    0.
G0J4  ;   91.221  ;   18.887    ;    0.
G0J5  ;  111.143  ;   11.271    ;    0.
G0J6  ;  132.430  ;    6.031    ;    0.
G0K0  ;   63.985  ;   71.006    ;    0.
G0L0  ;   72.004  ;   71.001    ;    0.
G0M0  ;   79.996  ;   71.004    ;    0.
G0U1  ;   57.713  ;  -75.289    ;    0.
G0U2  ;   72.462  ;  -25.336    ;    0.
G0U3  ;  101.178  ;   -0.556    ;    0.
G0U4  ;   97.648  ;   36.010    ;    0.
G1H0  ;   71.555  ;    7.576    ;    0.
G1I1  ;   46.638  ;   40.027    ;    0.
G1J1  ;   68.826  ;   35.464    ;    0.
G1J2  ;   58.238  ;   55.065    ;    0.
G1J3  ;  132.427  ;    6.030    ;    0.
G1J4  ;  147.079  ;    3.394    ;    0.
G1J5  ;  169.513  ;    0.305    ;    0.
G1J6  ;  192.332  ;   -2.058    ;    0.
G1K0  ;   90.500  ;   26.006    ;    0.
G1L0  ;   96.341  ;   29.378    ;    0.
G1M0  ;  102.451  ;   32.349    ;    0.
G1U1  ;  107.349  ;  -45.556    ;    0.
G1U2  ;  136.246  ;  -22.359    ;    0.
G1U3  ;  163.148  ;   -7.679    ;    0.
G1U4  ;  144.219  ;   14.697    ;    0.
G2H0  ;   40.018  ;  107.873    ;    0.
G2I1  ;   75.470  ;  129.004    ;    0.
G2J1  ;   73.765  ;  111.600    ;    0.
G2J2  ;   91.229  ;  123.131    ;    0.
G2J3  ;   64.516  ;   41.281    ;    0.
G2J4  ;   73.770  ;   30.428    ;    0.
G2J5  ;   91.219  ;   18.905    ;    0.
G2J6  ;  111.144  ;   11.284    ;    0.
G2K0  ;   68.360  ;   91.572    ;    0.
G2L0  ;   75.918  ;   89.441    ;    0.
G2M0  ;   83.539  ;   87.710    ;    0.
G2U1  ;   48.658  ;  -99.517    ;    0.
G2U2  ;   48.664  ;  -28.440    ;    0.
G2U3  ;   78.771  ;    4.990    ;    0.
G2U4  ;   86.168  ;   49.214    ;    0.
H0I1  ;   40.780  ;  149.723    ;    0.
H0J1  ;   33.931  ;  115.997    ;    0.
H0J2  ;   53.664  ;  134.449    ;    0.
H0J3  ;   60.929  ;    4.214    ;    0.
H0J4  ;   75.895  ;   -0.548    ;    0.
H0J5  ;   98.949  ;   -4.946    ;    0.
H0J6  ;  122.374  ;   -7.673    ;    0.
H0K0  ;   31.987  ;   71.014    ;    0.
H0L0  ;   40.006  ;   71.003    ;    0.
H0M0  ;   47.998  ;   71.008    ;    0.
H0U1  ;   86.179  ;  -87.182    ;    0.
H0U2  ;   82.378  ;  -48.045    ;    0.
H0U3  ;   95.980  ;  -18.992    ;    0.
H0U4  ;   73.752  ;   21.605    ;    0.
I1J1  ;   22.642  ;   26.034    ;    0.
I1J2  ;   17.906  ;   97.582    ;    0.
I1J3  ;   97.320  ;   -9.512    ;    0.
I1J4  ;  113.129  ;  -10.846    ;    0.
I1J5  ;  136.924  ;  -12.267    ;    0.
I1J6  ;  160.787  ;  -13.268    ;    0.
I1K0  ;   46.640  ;   11.986    ;    0.
I1L0  ;   51.237  ;   19.694    ;    0.
I1M0  ;   56.575  ;   26.027    ;    0.
I1U1  ;  113.700  ;  -69.696    ;    0.
I1U2  ;  121.850  ;  -42.184    ;    0.
I1U3  ;  136.205  ;  -22.351    ;    0.
I1U4  ;  103.997  ;    3.636    ;    0.
J1K0  ;   25.281  ;   -0.569    ;    0.
J1L0  ;   28.842  ;   14.721    ;    0.
J1M0  ;   33.933  ;   26.022    ;    0.
J1U1  ;  118.129  ;  -80.690    ;    0.
J1U2  ;  115.380  ;  -52.683    ;    0.
J1U3  ;  122.345  ;  -30.304    ;    0.
J1U4  ;   83.510  ;   -2.294    ;    0.
J2K0  ;   48.659  ;   -9.538    ;    0.
J2L0  ;   50.605  ;   -0.546    ;    0.
J2M0  ;   53.669  ;    7.576    ;    0.
J2U1  ;  131.225  ;  -71.418    ;    0.
J2U2  ;  136.012  ;  -47.061    ;    0.
J2U3  ;  145.967  ;  -28.453    ;    0.
J2U4  ;  106.735  ;   -5.998    ;    0.
J3K0  ;   56.569  ;  152.900    ;    0.
J3L0  ;   58.236  ;  145.064    ;    0.
J3M0  ;   60.921  ;  137.819    ;    0.
J3U1  ;  106.748  ; -121.975    ;    0.
J3U2  ;   65.986  ;  -94.948    ;    0.
J3U3  ;   46.635  ;  -49.978    ;    0.
J3U4  ;   23.984  ;   71.006    ;    0.
J4K0  ;   72.441  ;  154.687    ;    0.
J4L0  ;   73.749  ;  148.482    ;    0.
J4M0  ;   75.887  ;  142.582    ;    0.
J4U1  ;  111.440  ; -130.015    ;    0.
J4U2  ;   64.016  ; -108.978    ;    0.
J4U3  ;   33.937  ;  -64.026    ;    0.
J4U4  ;   28.827  ;  104.712    ;    0.
